T,time
0.0002969225809690279,0.0001
0.0005927954512228162,0.0002
0.0008874515976079467,0.00030000000000000003
0.0011811241938595174,0.0004
0.0014739465459170376,0.0005
0.0017660104469074955,0.0006000000000000001
0.00205738243336262,0.0007000000000000001
0.002348113390577944,0.0008000000000000001
0.0026382455025618645,0.0009000000000000002
0.00292781309056811,0.0010000000000000002
0.0032168451926750663,0.0011000000000000003
0.0035053667979652037,0.0012000000000000003
0.003793398953789495,0.0013000000000000004
0.004080962188504733,0.0014000000000000004
0.0043680723741629235,0.0015000000000000005
0.0046547460089536585,0.0016000000000000005
0.004940995865745479,0.0017000000000000006
0.005226835723407763,0.0018000000000000006
0.005512275975113834,0.0019000000000000006
0.005797327947589359,0.0020000000000000005
0.0060820018875626936,0.0021000000000000003
0.006366305904406788,0.0022
0.006650249080305315,0.0023
0.006933839797419239,0.0024
0.0072170844274721535,0.0024999999999999996
0.0074999905625696694,0.0025999999999999994
0.007782565352263182,0.0026999999999999993
0.00806481368086609,0.002799999999999999
0.008346742171076338,0.002899999999999999
0.008628356375171675,0.0029999999999999988
0.008909661567980232,0.0030999999999999986
0.009190663309509572,0.0031999999999999984
0.009471365187963654,0.0032999999999999982
0.009751772447733176,0.003399999999999998
0.010031889447101205,0.003499999999999998
0.010311720357633725,0.0035999999999999977
0.0105912691769523,0.0036999999999999976
0.010870540264584339,0.0037999999999999974
0.01114953615735259,0.0038999999999999972
0.011428261037588094,0.0039999999999999975
0.011706718310027675,0.004099999999999998
0.011984911254889541,0.004199999999999998
0.012262843035186988,0.004299999999999998
0.012540516703468008,0.0043999999999999985
0.012817935774144362,0.004499999999999999
0.01309510187159768,0.004599999999999999
0.013372018427106447,0.004699999999999999
0.013648688106532303,0.0048
0.013925113492493923,0.0049
0.014201297088558551,0.005
0.01447724132314998,0.0051
0.014752948553194867,0.005200000000000001
0.015028421067537101,0.005300000000000001
0.0153036610901216,0.005400000000000001
0.015578671305818692,0.005500000000000001
