T,Bi=1,Bi=2,Bi=3
0.011599999999999985,0.031979689011051304,0.0655524521115225,0.9457712445643001
0.011699999999999985,0.03224315158425084,0.06600784996817544,0.9459413824749375
0.011799999999999984,0.032506457680673284,0.06646274824504383,0.9461107955509253
0.011899999999999984,0.03276960796461592,0.06691714950256955,0.9462794891476946
0.011999999999999983,0.03303260309199496,0.06737105626817641,0.9464474685485107
0.012099999999999982,0.03329544371052329,0.06782447103695921,0.9466147389659975
0.012199999999999982,0.03355813045987843,0.06827739627235618,0.9467813055436176
0.012299999999999981,0.033820663971865006,0.06872983440679803,0.9469471733571113
0.01239999999999998,0.03408304487057712,0.06918178784234219,0.9471123474158935
0.01249999999999998,0.034345273772552254,0.06963325895128847,0.9472768326644114
0.01259999999999998,0.03460735128691994,0.07008425007677532,0.9474406339834653
0.012699999999999979,0.03486927801555284,0.07053476353336341,0.9476037561914914
0.012799999999999978,0.03513105455320498,0.07098480160760023,0.9477662040458097
0.012899999999999977,0.03539268148765373,0.0714343665585696,0.9479279822438385
0.012999999999999977,0.0356541593998323,0.07188346061842832,0.9480890954242743
0.013099999999999976,0.03591548886396345,0.07233208599292662,0.9482495481682419
0.013199999999999976,0.036176670447686465,0.07278024486191459,0.9484093450004116
0.013299999999999975,0.03643770471218155,0.07322793937983696,0.9485684903900885
0.013399999999999974,0.03669859221229044,0.07367517391425116,0.948726994139197
0.013499999999999974,0.03695933349663694,0.07412194593497368,0.9488848494547616
0.013599999999999973,0.037219929107739746,0.07456825993159155,0.9490420664409399
0.013699999999999973,0.03748037958212602,0.0750141179608037,0.9491986493539953
0.013799999999999972,0.03774068545043907,0.07545952205624107,0.9493546023999901
0.013899999999999971,0.038000847822657224,0.07590447422888691,0.9495099297357056
0.01399999999999997,0.038260866007485794,0.07634897646748295,0.9496646354695394
0.01409999999999997,0.038520741146701454,0.07679303073892663,0.9498187236623808
0.01419999999999997,0.0387804737482651,0.07723663898866029,0.9499721983284641
0.014299999999999969,0.03904006431477636,0.07767980314104739,0.9501250634362014
0.014399999999999968,0.03929951334356496,0.0781225250997446,0.9502773229089952
0.014499999999999968,0.03955882132678079,0.07856480674805888,0.9504289806260318
0.014599999999999967,0.03981798875148512,0.07900664994930229,0.9505800404230547
0.014699999999999967,0.04007701609973635,0.07944805654713383,0.9507305060931205
0.014799999999999966,0.04033590384867214,0.07988902836589518,0.9508803813873369
0.014899999999999965,0.04059465247059668,0.08032956721093809,0.9510296700155823
0.014999999999999965,0.040853262433057536,0.08076967486894537,0.9511783756472099
0.015099999999999964,0.04111173419892711,0.08120935310824096,0.9513265019117345
0.015199999999999964,0.04137006822647693,0.08164860367909821,0.9514740523995043
0.015299999999999963,0.04162826496945626,0.08208742831403604,0.9516210306623559
0.015399999999999962,0.04188632487716315,0.08252582872811165,0.9517674402142556
0.015499999999999962,0.04214424839451836,0.08296380661920433,0.9519132845319259
0.015599999999999961,0.0424020359621351,0.08340136366829731,0.9520585670554575
0.01569999999999996,0.04265968801638631,0.08383850153974504,0.9522032911889076
0.01579999999999996,0.04291720498947427,0.08427522188154324,0.9523474603008848
0.01589999999999996,0.043174587309495194,0.08471152632558887,0.9524910777251222
0.01599999999999996,0.043431835400504215,0.08514741648793422,0.9526341467610356
0.016099999999999958,0.04368894968257786,0.08558289396903596,0.9527766706742719
0.016199999999999957,0.0439459305718759,0.08601796035399845,0.9529186526972431
0.016299999999999957,0.04420277848070242,0.08645261721281594,0.9530600960296515
0.016399999999999956,0.044459493817562645,0.08688686610060059,0.9532010038390011
0.016499999999999956,0.044716076987223796,0.08732070855781426,0.9533413792610992
0.016599999999999955,0.044972528390769595,0.08775414611049248,0.9534812254005476
0.016699999999999954,0.045228848425656554,0.08818718027046102,0.9536205453312225
0.016799999999999954,0.0454850374857666,0.08861981253555262,0.9537593420967451
0.016899999999999953,0.04574109596146392,0.08905204438981529,0.9538976187109414
0.016999999999999953,0.045997024239641915,0.08948387730371943,0.9540353781582938
0.017099999999999952,0.04625282270377795,0.0899153127343566,0.9541726233943821
0.01719999999999995,0.04650849173398308,0.09034635212563935,0.9543093573463163
0.01729999999999995,0.04676403170704868,0.0907769969084935,0.9544455829131591
0.01739999999999995,0.0470194429964963,0.09120724850104689,0.9545813029663421
0.01749999999999995,0.04727472597262339,0.09163710830881489,0.9547165203500716
0.01759999999999995,0.047529881002550844,0.09206657772488358,0.9548512378817268
0.01769999999999995,0.04778490845026673,0.09249565813008553,0.9549854583522503
0.017799999999999948,0.04803980867667201,0.09292435089317685,0.955119184526531
0.017899999999999947,0.04829458203962145,0.09335265972194917,0.9552524191437781
0.017999999999999947,0.04854922889396884,0.09378058112782628,0.9553851649178897
0.018099999999999946,0.048803749591607604,0.09420811893447723,0.9555174296399926
0.018199999999999945,0.049058144481510135,0.09463527446361142,0.955649205485959
0.018299999999999945,0.04931241390977115,0.09506204902570625,0.9557805004980038
0.018399999999999944,0.049566558219644175,0.09548844392016331,0.9559113172914318
0.018499999999999944,0.04982057775158166,0.09591446043545637,0.956041658458018
0.018599999999999943,0.0500744728432726,0.09634009984928205,0.9561715265663326
0.018699999999999942,0.05032824382967882,0.09676536342870345,0.9563009241620586
0.018799999999999942,0.05058189161393234,0.09719025243029411,0.9564298537683035
0.01889999999999994,0.05083541535310343,0.09761476810027903,0.9565583178859067
0.01899999999999994,0.05108881597754478,0.09803891167466872,0.9566863189937396
0.01909999999999994,0.05134209381158028,0.09846268437939854,0.9568138595490007
0.01919999999999994,0.05159524917698821,0.09888608743045846,0.9569409419875058
0.01929999999999994,0.05184828239303463,0.09930912203402364,0.9570675687239723
0.019399999999999938,0.05210119377650413,0.09973178938658411,0.9571937421522987
0.019499999999999938,0.05235398364173349,0.10015409067506797,0.9573194646458392
0.019599999999999937,0.05260665230064121,0.10057602707696678,0.9574447385576724
0.019699999999999936,0.05285920006275968,0.10099759976045486,0.9575695662208669
0.019799999999999936,0.05311162723526397,0.10141880988450946,0.9576939499487405
0.019899999999999935,0.05336393412300244,0.10183965859902844,0.9578178920351157
0.019999999999999934,0.053616121028525754,0.10226014704494246,0.9579413947545711
0.020099999999999934,0.05386818825211526,0.10268027635433086,0.9580644603626868
0.020199999999999933,0.054120136091810656,0.10310004765053127,0.9581870910962876
0.020299999999999933,0.05437196484343909,0.10351946204824847,0.9583092891736803
0.020399999999999932,0.054623674800640454,0.10393852065366183,0.9584310567948875
0.02049999999999993,0.054875266254895805,0.10435722456452945,0.9585523961418778
0.02059999999999993,0.05512673949555147,0.10477557487029565,0.9586733093787915
0.02069999999999993,0.055378094809848566,0.10519357265218732,0.9587937986521623
0.02079999999999993,0.05562933248294377,0.10561121898331716,0.958913866091136
0.02089999999999993,0.05588045279793796,0.10602851492878229,0.9590335138076849
0.02099999999999993,0.056131456035898974,0.1064454615457594,0.9591527438968183
0.021099999999999928,0.056382342475885805,0.10686205988360098,0.9592715584367906
0.021199999999999927,0.056633112394973706,0.10727831098392837,0.9593899594893046
0.021299999999999927,0.05688376606827539,0.10769421588072459,0.9595079490997128
0.021399999999999926,0.05713430376896622,0.10810977560042323,0.9596255292972139
0.021499999999999925,0.05738472576830467,0.1085249911619991,0.959742702095047
0.021599999999999925,0.05763503233565648,0.10893986357705487,0.9598594694906825
0.021699999999999924,0.05788522373851579,0.10935439384990808,0.9599758334660099
0.021799999999999924,0.058135300242526,0.10976858297767411,0.9600917959875221
0.021899999999999923,0.05838526211150197,0.11018243195035238,0.9602073590064976
0.021999999999999922,0.058635109607450886,0.11059594175090592,0.9603225244591783
0.022099999999999922,0.058884842990591046,0.11100911335534303,0.9604372942669464
0.02219999999999992,0.0591344625193746,0.11142194773279734,0.9605516703364966
0.02229999999999992,0.059383968450505975,0.11183444584560531,0.9606656545600071
0.02239999999999992,0.05963336103896133,0.11224660864938296,0.9607792488153064
0.02249999999999992,0.05988264053800807,0.11265843709310275,0.9608924549660391
0.02259999999999992,0.060131807199225173,0.11306993211916794,0.9610052748618279
0.022699999999999918,0.06038086127251874,0.11348109466348477,0.9611177103384325
0.022799999999999918,0.06062980300614429,0.11389192565553596,0.961229763217909
0.022899999999999917,0.060878632646721,0.11430242601845286,0.9613414353087626
0.022999999999999916,0.06112735043925199,0.1147125966690824,0.9614527284061016
0.023099999999999916,0.06137595662714235,0.11512243851805981,0.9615636442917868
0.023199999999999915,0.06162445145221351,0.11553195246987391,0.9616741847345793
0.023299999999999915,0.061872835154724415,0.11594113942293638,0.961784351490287
0.023399999999999914,0.06212110797338344,0.11635000026964515,0.9618941463019067
0.023499999999999913,0.06236927014537008,0.11675853589645169,0.9620035708997662
0.023599999999999913,0.06261732190634661,0.11716674718392295,0.962112627001663
0.023699999999999912,0.06286526349047761,0.1175746350068071,0.9622213163130015
0.02379999999999991,0.06311309513044361,0.11798220023409223,0.9623296405269277
0.02389999999999991,0.063360817057458,0.11838944372907145,0.9624376013244624
0.02399999999999991,0.06360842950128065,0.11879636634939905,0.962545200374632
0.02409999999999991,0.06385593269023626,0.11920296894715343,0.9626524393345974
0.02419999999999991,0.06410332685122533,0.11960925236889308,0.9627593198497817
0.02429999999999991,0.0643506122097417,0.12001521745571742,0.9628658435539945
0.024399999999999908,0.06459778898988511,0.12042086504331917,0.9629720120695563
0.024499999999999907,0.06484485741437829,0.12082619596204491,0.9630778270074196
0.024599999999999907,0.06509181770457717,0.12123121103694667,0.9631832899672891
0.024699999999999906,0.06533867008048788,0.12163591108783978,0.9632884025377393
0.024799999999999905,0.06558541476077928,0.12204029692935325,0.9633931662963318
0.024899999999999905,0.0658320519627964,0.1224443693709858,0.9634975828097291
0.024999999999999904,0.06607858190257299,0.1228481315434995,0.9636016536338088
0.025099999999999904,0.06632500479484693,0.12325157949436738,0.9637053803137742
0.025199999999999903,0.0665713208530706,0.12365471644780746,0.9638087696561977
0.025299999999999902,0.06681753028942461,0.12405754319312412,0.9639118124182828
0.025399999999999902,0.06706363331483156,0.124460060514751,0.9640145156183554
0.0254999999999999,0.06730963013896618,0.12486226919230048,0.9641168807596082
0.0255999999999999,0.06755552097026962,0.12526417000060985,0.9642189093351116
0.0256999999999999,0.0678013060159598,0.12566576370978866,0.9643206028279153
0.0257999999999999,0.06804698548204446,0.1260670510852664,0.9644219627111491
0.0258999999999999,0.06829255957333302,0.12646803288783626,0.9645229904481214
0.025999999999999898,0.06853802849344726,0.12686870987370114,0.9646236874924171
0.026099999999999898,0.06878339244483322,0.12726908279451865,0.9647240552879943
0.026199999999999897,0.06902865162877181,0.12766915239744403,0.9648240952692788
0.026299999999999896,0.06927380684112605,0.1280689194251754,0.9649238088612585
0.026399999999999896,0.06951885706508198,0.12846838461599375,0.9650231974795752
0.026499999999999895,0.06976380311955266,0.1288675487038069,0.9651222625306167
0.026599999999999895,0.07000864520123073,0.1292664124181917,0.9652210054116066
0.026699999999999894,0.07025338350569954,0.1296649764844332,0.9653194275106929
0.026799999999999893,0.07049801822744528,0.13006324162356753,0.9654175302070362
0.026899999999999893,0.07074254955986481,0.13046120855242005,0.965515314870896
0.026999999999999892,0.07098697769527684,0.1308588779836457,0.9656127828637167
0.02709999999999989,0.07123130282493317,0.1312562506257675,0.9657099355382108
0.02719999999999989,0.07147552513902611,0.13165332718321676,0.9658067742384436
0.02729999999999989,0.0717196448266999,0.13205010835636888,0.9659033002999143
0.02739999999999989,0.07196366207605887,0.13244659484158172,0.9659995150496375
0.02749999999999989,0.07220757707417869,0.13284278733123367,0.9660954198062233
0.02759999999999989,0.07245139000711431,0.13323868651375848,0.9661910158799561
0.027699999999999888,0.07269510105990906,0.1336342930736827,0.9662863045728733
0.027799999999999887,0.07293871041660549,0.13402960769166083,0.9663812871788413
0.027899999999999887,0.07318221826025195,0.13442463104451097,0.9664759649836324
0.027999999999999886,0.07342562477291326,0.13481936380524884,0.9665703392649997
0.028099999999999885,0.0736689301356781,0.13521380664312277,0.9666644112927509
0.028199999999999885,0.07391213452866952,0.13560796022364718,0.966758182328822
0.028299999999999884,0.07415523813105218,0.13600182520863657,0.9668516536273496
0.028399999999999884,0.07439824112103988,0.13639540225623858,0.9669448264347416
0.028499999999999883,0.07464114367590624,0.13678869202096633,0.9670377019897485
0.028599999999999882,0.074883945971991,0.13718169515373002,0.9671302815235328
0.028699999999999882,0.07512664818470927,0.13757441230187073,0.9672225662597375
0.02879999999999988,0.07536925048855969,0.1379668441091899,0.9673145574145545
0.02889999999999988,0.0756117530571303,0.13835899121598216,0.9674062561967914
0.02899999999999988,0.07585415606310886,0.13875085425906453,0.9674976638079378
0.02909999999999988,0.07609645967829037,0.13914243387180825,0.9675887814422306
0.02919999999999988,0.07633866407358325,0.13953373068416708,0.967679610286719
0.029299999999999878,0.07658076941901726,0.13992474532270838,0.9677701515213284
0.029399999999999878,0.07682277588375275,0.14031547841064174,0.9678604063189229
0.029499999999999877,0.07706468363608543,0.14070593056784853,0.9679503758453686
0.029599999999999876,0.07730649284345625,0.14109610241090886,0.9680400612595943
0.029699999999999876,0.07754820367245596,0.14148599455313304,0.968129463713653
0.029799999999999875,0.07778981628883463,0.14187560760458506,0.9682185843527816
0.029899999999999875,0.07803133085750735,0.14226494217211405,0.9683074243154607
0.029999999999999874,0.07827274754256197,0.1426539988593798,0.968395984733473
0.030099999999999873,0.07851406650726456,0.14304277826687972,0.9684842667319613
0.030199999999999873,0.0787552879140685,0.14343128099197577,0.9685722714294863
0.030299999999999872,0.07899641192461915,0.14381950762892093,0.9686599999380828
0.03039999999999987,0.07923743869976119,0.14420745876888452,0.9687474533633159
0.03049999999999987,0.07947836839954658,0.14459513499997945,0.9688346328043361
0.03059999999999987,0.07971920118323794,0.14498253690728535,0.9689215393539344
0.03069999999999987,0.0799599372093176,0.1453696650728762,0.9690081740985961
0.03079999999999987,0.08020057663549385,0.14575652007584217,0.9690945381185543
0.03089999999999987,0.08044111961870604,0.14614310249231832,0.9691806324878427
0.030999999999999868,0.08068156631513101,0.14652941289550425,0.9692664582743478
0.031099999999999867,0.08092191688018957,0.14691545185569188,0.9693520165398607
0.031199999999999867,0.08116217146855309,0.14730121994028644,0.969437308340128
0.03129999999999987,0.08140233023414845,0.14768671771383235,0.9695223347249019
0.03139999999999987,0.08164239333016488,0.1480719457380344,0.9696070967379907
0.031499999999999875,0.08188236090905887,0.14845690457178184,0.9696915954173081
0.03159999999999988,0.08212223312256117,0.14884159477117076,0.9697758317949209
0.03169999999999988,0.0823620101216811,0.14922601688952586,0.9698598068970987
0.031799999999999884,0.08260169205671386,0.14961017147742428,0.9699435217443606
0.03189999999999989,0.08284127907724514,0.1499940590827158,0.9700269773515223
0.03199999999999989,0.08308077133215663,0.15037768025054565,0.9701101747277434
0.03209999999999989,0.08332016896963146,0.1507610355233755,0.9701931148765728
0.032199999999999895,0.08355947213716086,0.15114412544100442,0.9702757987959946
0.0322999999999999,0.08379868098154741,0.15152695054059107,0.9703582274784731
0.0323999999999999,0.08403779564891256,0.15190951135667263,0.9704404019109973
0.032499999999999904,0.0842768162847004,0.15229180842118717,0.9705223230751252
0.03259999999999991,0.08451574303368359,0.15267384226349223,0.9706039919470272
0.03269999999999991,0.08475457603996794,0.15305561341038665,0.9706854094975291
0.03279999999999991,0.08499331544699773,0.1534371223861295,0.9707665766921555
0.032899999999999915,0.08523196139756173,0.15381836971245932,0.9708474944911707
0.03299999999999992,0.08547051403379613,0.1541993559086141,0.9709281638496216
0.03309999999999992,0.08570897349719164,0.15458008149135172,0.9710085857173786
0.033199999999999924,0.0859473399285966,0.15496054697496653,0.971088761039176
0.03329999999999993,0.08618561346822318,0.15534075287130977,0.9711686907546533
0.03339999999999993,0.08642379425565139,0.15572069968980817,0.9712483757983942
0.03349999999999993,0.08666188242983397,0.15610038793748227,0.9713278170999669
0.033599999999999935,0.0868998781291015,0.1564798181189644,0.9714070155839628
0.03369999999999994,0.08713778149116536,0.1568589907365162,0.9714859721700353
0.03379999999999994,0.087375592653125,0.1572379062900484,0.9715646877729383
0.033899999999999944,0.08761331175147102,0.15761656527713663,0.9716431633025635
0.03399999999999995,0.08785093892208806,0.15799496819303938,0.971721399663979
0.03409999999999995,0.08808847430026301,0.1583731155307162,0.9717993977574648
0.03419999999999995,0.08832591802068612,0.1587510077808435,0.9718771584785514
0.034299999999999956,0.08856327021745669,0.15912864543183258,0.9719546827180544
0.03439999999999996,0.08880053102408692,0.15950602896984556,0.9720319713621115
0.03449999999999996,0.08903770057350746,0.159883158878813,0.9721090252922177
0.034599999999999964,0.08927477899806913,0.16026003564045,0.9721858453852606
0.03469999999999997,0.08951176642955039,0.16063665973427144,0.9722624325135555
0.03479999999999997,0.08974866299915774,0.1610130316376095,0.9723387875448791
0.03489999999999997,0.08998546883753389,0.1613891518256293,0.9724149113425047
0.034999999999999976,0.09022218407475768,0.1617650207713438,0.972490804765235
0.03509999999999998,0.09045880884035151,0.16214063894563036,0.9725664686674361
0.03519999999999998,0.0906953432632831,0.16251600681724665,0.9726419038990708
0.035299999999999984,0.09093178747197106,0.16289112485284396,0.9727171113057306
0.03539999999999999,0.09116814159428688,0.16326599351698434,0.9727920917286688
0.03549999999999999,0.0914044057575607,0.1636406132721553,0.9728668460048324
0.03559999999999999,0.091640580088584,0.16401498457878427,0.9729413749668938
0.035699999999999996,0.09187666471361422,0.16438910789525263,0.9730156794432825
0.0358,0.09211265975837668,0.16476298367791165,0.9730897602582158
0.0359,0.09234856534807145,0.16513661238109656,0.9731636182317301
0.036000000000000004,0.09258438160737281,0.16550999445713954,0.9732372541797114
0.03610000000000001,0.09282010866043766,0.16588313035638624,0.9733106689139249
0.03620000000000001,0.09305574663090477,0.16625602052720767,0.973383863242046
0.03630000000000001,0.0932912956419013,0.16662866541601473,0.9734568379676888
0.036400000000000016,0.09352675581604508,0.1670010654672731,0.9735295938904364
0.03650000000000002,0.09376212727544841,0.1673732211235146,0.9736021318058693
0.03660000000000002,0.09399741014172092,0.16774513282535253,0.9736744525055946
0.036700000000000024,0.09423260453597404,0.1681168033439786,0.9737465567772741
0.03680000000000003,0.09446771057882397,0.168488228379004,0.9738184454046528
0.03690000000000003,0.09470272839039406,0.16885941077232103,0.9738901191675867
0.03700000000000003,0.09493765809032018,0.1692303509569293,0.9739615842009812
0.037100000000000036,0.09517249979775277,0.1696010493639769,0.9740328303947458
0.03720000000000004,0.09540725363135927,0.16997150642277292,0.9741038640456204
0.03730000000000004,0.09564191970932878,0.1703417225608006,0.9741746859180247
0.037400000000000044,0.09587649814937538,0.17071169820372867,0.9742452967726294
0.03750000000000005,0.09611098906874016,0.1710814337754245,0.9743156973663831
0.03760000000000005,0.09634539258419472,0.1714509296979665,0.9743858884525379
0.03770000000000005,0.09657970881204503,0.17182018639165464,0.9744558707806756
0.037800000000000056,0.09681393786813419,0.17218920427502482,0.9745256450967326
0.03790000000000006,0.09704807986784458,0.1725579837648583,0.9745952121430255
0.03800000000000006,0.09728213492610194,0.17292652527619512,0.9746645726582759
0.038100000000000064,0.09751610315737858,0.17329482922234507,0.9747337273776356
0.03820000000000007,0.09774998467569496,0.17366289601489904,0.9748026770327105
0.03830000000000007,0.0979837795946239,0.1740307260637417,0.9748714223515855
0.03840000000000007,0.09821748802729391,0.17439831977706022,0.9749399640588483
0.038500000000000076,0.09845111008639007,0.1747656775613584,0.9750083028756132
0.03860000000000008,0.09868464588415882,0.175132799821466,0.9750764395195451
0.03870000000000008,0.09891809553241004,0.17549968696055074,0.9751443747048826
0.038800000000000084,0.09915145914252,0.17586633938012763,0.9752121091424611
0.03890000000000009,0.09938473682543347,0.17623275748007172,0.9752796435397366
