T,time
0.008517554625013801,0.0001
0.009087156693860177,0.0002
0.009652040321403321,0.00030000000000000003
0.010213137230932645,0.0004
0.010770980193203772,0.0005
0.011325935545314025,0.0006000000000000001
0.011878268889117694,0.0007000000000000001
0.01242818348675423,0.0008000000000000001
0.012975847427138643,0.0009000000000000002
0.013521397570072868,0.0010000000000000002
0.01406494965921723,0.0011000000000000003
0.01460660325585561,0.0012000000000000003
0.015146442476486888,0.0013000000000000004
0.0156845485481788,0.0014000000000000004
0.016220985137243682,0.0015000000000000005
0.016755817412329455,0.0016000000000000005
0.017289096660632608,0.0017000000000000006
0.017820877162744164,0.0018000000000000006
0.01835120077158159,0.0019000000000000006
0.018880114315668717,0.0020000000000000005
0.019407651889201905,0.0021000000000000003
0.01993385259374225,0.0022
0.020458752222102472,0.0023
0.020982377299565202,0.0024
0.021504760157325054,0.0024999999999999996
0.022025928415937646,0.0025999999999999994
0.02254591008579987,0.0026999999999999993
0.02306472526657788,0.002799999999999999
0.023582399775073037,0.002899999999999999
0.02409895560328812,0.0029999999999999988
0.02461441593243552,0.0030999999999999986
0.025128795543713278,0.0031999999999999984
0.025642116258090097,0.0032999999999999982
0.02615439610986281,0.003399999999999998
0.02666565233259277,0.003499999999999998
0.027175901415490644,0.0035999999999999977
0.027685161275531556,0.0036999999999999976
0.028193442415263004,0.0037999999999999974
0.028700761982305867,0.0038999999999999972
0.029207133940803987,0.0039999999999999975
0.02971257172714603,0.004099999999999998
0.03021708828176284,0.004199999999999998
0.03072069607837158,0.004299999999999998
0.031223409335258134,0.0043999999999999985
0.031725234936067825,0.004499999999999999
0.03222618672049704,0.004599999999999999
0.032726275534610494,0.004699999999999999
0.033225511875222935,0.0048
0.03372390590789309,0.0049
0.03422146748368016,0.005
0.03471820615475929,0.0051
0.0352141311889963,0.005200000000000001
0.03570925382436263,0.005300000000000001
0.036203577991310576,0.005400000000000001
0.03669711479876259,0.005500000000000001
0.037189872498080145,0.005600000000000002
0.03768185911728206,0.005700000000000002
0.038173082470749575,0.005800000000000002
0.03866355016836254,0.0059000000000000025
0.03915326962411392,0.006000000000000003
0.03964224806422889,0.006100000000000003
0.040130492534832696,0.006200000000000003
0.040618009909195285,0.0063000000000000035
0.04110480689457707,0.006400000000000004
0.041590892265413126,0.006500000000000004
0.04207626768366923,0.006600000000000004
0.04256094193673143,0.0067000000000000046
0.043044921124920865,0.006800000000000005
0.043528211212279344,0.006900000000000005
0.044010818031469334,0.007000000000000005
0.04449274728843866,0.007100000000000006
0.04497400456685918,0.007200000000000006
0.04545459533235652,0.007300000000000006
0.04593452493653971,0.007400000000000006
